Date and Time (UTC),Receiver,Transmitter,Transmitter Name,Transmitter Serial,Sensor Value,Sensor Unit,Station Name,Latitude,Longitude
2018-08-17 11:03:21,VR2W-131090,A69-1303-4080,,,,,Sundstrup
2018-08-17 11:05:24,VR2W-131092,A69-1303-4080,,,,,Sundstrup
2018-08-17 11:05:33,VR2W-131090,A69-1303-4080,,,,,Sundstrup
2018-08-17 11:06:16,VR2W-131090,A69-1303-4080,,,,,Sundstrup
2018-08-17 11:06:52,VR2W-131090,A69-1303-4080,,,,,Sundstrup
2018-08-17 11:08:12,VR2W-131090,A69-1303-4080,,,,,Sundstrup
2018-08-17 11:09:30,VR2W-131090,A69-1303-4080,,,,,Sundstrup
2018-08-17 11:14:35,VR2W-131092,A69-1303-4080,,,,,Sundstrup
2018-08-17 11:19:07,VR2W-131090,A69-1303-4080,,,,,Sundstrup
2018-08-17 11:19:38,VR2W-131090,A69-1303-4080,,,,,Sundstrup
2018-08-17 11:20:34,VR2W-131090,A69-1303-4080,,,,,Sundstrup
2018-08-17 11:25:37,VR2W-131090,A69-1303-4080,,,,,Sundstrup
2018-08-17 11:27:04,VR2W-131090,A69-1303-4080,,,,,Sundstrup
2018-08-17 11:39:45,VR2W-131092,A69-1303-4080,,,,,Sundstrup
2018-08-17 11:42:32,VR2W-131092,A69-1303-4080,,,,,Sundstrup
2018-08-17 11:45:23,VR2W-131092,A69-1303-4080,,,,,Sundstrup
2018-08-17 11:48:18,VR2W-131090,A69-1303-4080,,,,,Sundstrup
2018-08-17 11:51:04,VR2W-131092,A69-1303-4080,,,,,Sundstrup
2018-08-17 11:54:20,VR2W-131090,A69-1303-4080,,,,,Sundstrup
2018-08-17 11:55:01,VR2W-131090,A69-1303-4080,,,,,Sundstrup
2018-08-17 11:55:41,VR2W-131090,A69-1303-4080,,,,,Sundstrup
2018-08-17 11:56:58,VR2W-131092,A69-1303-4080,,,,,Sundstrup
2018-08-17 11:58:28,VR2W-131092,A69-1303-4080,,,,,Sundstrup
2018-08-17 12:00:58,VR2W-131092,A69-1303-4080,,,,,Sundstrup
2018-08-17 12:01:29,VR2W-131092,A69-1303-4080,,,,,Sundstrup
2018-08-17 12:04:02,VR2W-131092,A69-1303-4080,,,,,Sundstrup
